NAME,VARID,ModuleNo,Module,SubModel,TYPE,TYPE NAME,ID2,Color,
ssweltaxrm,963,3,Economy,Economy: Savings,2,Parameter,ssweltaxrm:  Social security and welfare tax rate multipler,Green,
ST,964,3,Economy,Economy: Stocks,1,Variable,"ST:  Stocks, billion currency",Green,
SVDTHSCHILTOT,1464,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSCHILTOT:  Total number of deaths from societal violence (Children),drakgray,
SURVSE,966,9,Sociopolitical,Sociopolitical: Survival,1,Variable,SURVSE:  Survival/self-expression index,drakgray,
survseadd,967,9,Sociopolitical,Sociopolitical: Survival,2,Parameter,survseadd:  Survival/self-expression index addition,drakgray,
SVDTHSPOLICSTOT,1465,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSPOLICSTOT:  Total number of deaths from societal violence (Police violence),drakgray,
SVDTHSOTHERINTERTOT,1466,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSOTHERINTERTOT:  Total number of deaths from societal violence (Homicides),drakgray,
SVDTHSSELFHARMTOT,1467,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSSELFHARMTOT:  Total number of deaths from societal violence (Self harm),drakgray,
SVDTHSCONFLICTTOT,1468,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSCONFLICTTOT:  Total number of deaths from societal violence (Conflict),drakgray,
SVDTHSSOCIETALVIOLENCETOT,1469,11,Sociopolitical,Sociopolitical: Violence,1,Variable,SVDTHSSOCIETALVIOLENCETOT:  Total number of deaths from societal violence (Societal violence),drakgray,
svdthsadd,1470,11,Sociopolitical,Sociopolitical: Violence,2,Parameter,svdthsadd:  Additive factor on societal violence deaths,drakgray,
govindsecurconflict,1471,11,Sociopolitical,Sociopolitical: State failure,2,Parameter,govindsecurconflict:  Government security index term (Conflict term),drakgray,
govindsecurgovrisk,1472,11,Sociopolitical,Sociopolitical: State failure,2,Parameter,govindsecurgovrisk:  Government security index term (Government risk term),drakgray,
govindsecurviolence,1473,11,Sociopolitical,Sociopolitical: State failure,2,Parameter,govindsecurviolence:  Government security index term (Violence term),drakgray,
svtohlsw,1476,11,Sociopolitical,Sociopolitical: Violence,2,Parameter,svtohlsw:  Societal Violence to Health Switch (1 is on),drakgray,
govindsecurm,1486,11,Sociopolitical,Sociopolitical: Governence Security,2,Parameter,govindsecurm:  Multiplier on Government Security Index,drakgray,
svvionormsw,1499,11,Sociopolitical,Sociopolitical: Violence,2,Parameter,svvionormsw:  Societal Violence normalization switch (1 is on),drakgray,
COOKSTOVES,,11,Environment,Environment: Cook Stoves Use,1,Variable,COOKSTOVES:  Cook Stoves,Grey,
cookstovesadd,,11,Environment,Environment: Cook Stoves Use,2,Parameter,cookstovesadd:  Cook Stoves Net added (this year only),Grey,
edpriintnm,,11,Education,Education: Intake,2,Parameter,"edpriintnm:  Education, primary, net intake rate, multiplier base 1",Yellow,
edpriintntrgtyr,,11,Education,Education: Intake,2,Parameter,"edpriintntrgtyr:  Education, Primary, Net Intake Rate, Target Year (number of years from base year to reach 100%)",Yellow,
edprisurm,,11,Education,Education: Survival,2,Parameter,"edprisurm:  Education, primary, survival rate, multiplier base 1",Yellow,
edprisurtrgtyr,,11,Education,Education: Survival,2,Parameter,"edprisurtrgtyr:  Education, Primary, Survival Rate, Target Year (number of years from base year to reach 100%)",Yellow,
edseclowrtranm,,11,Education,Education: Survival,2,Parameter,"edseclowrtranm:  Education, Lower Secondary, transition rate, multiplier base 1",Yellow,
edseclowrtrantrgtyr,,11,Education,Education: Survival,2,Parameter,"edseclowrtrantrgtyr:  Education, Sec Lower, Transition Rate, Target Year (number of years from base year to reach 100%)",Yellow,
edseclowrvocadd,,11,Education,Education: Vocational,2,Parameter,"edseclowrvocadd:  Education, Lower Secondary, Vocational Share, Additive Factor",Yellow,
edsecupprtranm,,11,Education,Education: Survival,2,Parameter,"edsecupprtranm:  Education, Upper Secondary, transition rate, multiplier base 1",Yellow,
edsecupprtrantrgtyr,,11,Education,Education: Survival,2,Parameter,"edsecupprtrantrgtyr:  Education, Sec Upper, Transition Rate, Target Year (number of years from base year to reach 100%)",Yellow,
swingstsdem,970,9,Sociopolitical,Sociopolitical: Swing States,2,Parameter,"swingstsdem:  Swing state democracy effects from global, swing state, regional democracy",drakgray,
swseffects,971,9,Sociopolitical,Sociopolitical: Swing States,2,Parameter,"swseffects:  Swing State effects switch (1=On, 0=Off)",drakgray,
swseffmax,972,9,Sociopolitical,Sociopolitical: Swing States,2,Parameter,swseffmax:  Swing State effects maximum annual magnitude (Polity points),drakgray,
taxinfadjm,,3,Economy,Economy: Taxation,2,Parameter,taxinfadjm:  Taxrate adjustment from informal economy multiplier,Green,
TAXRA,973,3,Economy,Economy: Taxation,1,Variable,TAXRA:  Tax rate of central government,Green,
tconr,974,2,Demography,Demography: Births and Fertility,2,Parameter,tconr:  Time-related increase in contraception use,Blue,
edsecupprvocadd,,11,Education,Education: Vocational,2,Parameter,"edsecupprvocadd:  Education, Upper Secondary, Vocational Share, Additive Factor",Yellow,
TEFF,975,3,Economy,Economy: Productivity,1,Variable,"TEFF:  Total factor Productivity, stock term",Green,
tefinfadjm,,3,Economy,Economy: Productivity,2,Parameter,tefinfadjm:  Productivity adjustment from informal economy multiplier,Green,
terdispute,976,8,Interstate,Interstate: Threat,2,Parameter,terdispute:  Territorial dispute or absence (1=dispute),Azure,
TERMTR,977,3,Economy,Economy: Trade,1,Variable,"TERMTR:  Terms of trade, computed (higher is better for South)",Green,
termtrm,978,3,Economy,Economy: Trade,2,Parameter,termtrm:  Terms of trade multiplier (higher is better for South),Green,
TES,979,6,Environment,Environment: Climate change,1,Variable,TES:  Total environmental stress,Grey,
TFR,980,2,Demography,Demography: Births and Fertility,1,Variable,TFR:  Total fertility rate (births per woman over lifetime),Blue,
tfrconv,981,2,Demography,Demography: Births and Fertility,2,Parameter,tfrconv:  TFR (total fertility rate) convergence time to expected value,Blue,
tfrm,982,2,Demography,Demography: Births and Fertility,2,Parameter,tfrm:  TFR (total fertility rate) multiplier,Blue,
tfrmin,983,2,Demography,Demography: Births and Fertility,2,Parameter,tfrmin:  TFR (total fertility rate) stabilization level with high income,Blue,
THREAT,986,8,Interstate,Interstate: Threat,1,Variable,THREAT:  Threat index as probability (in percentage terms) of militarized dispute,Azure,
THREATREC,987,8,Interstate,Interstate: Threat,1,Variable,"THREATREC:  Threat (received) index as probability (percent) of militarized dispute, across all originators",Azure,
THREATSENT,988,8,Interstate,Interstate: Threat,1,Variable,"THREATSENT:  Threat (sent) index as probability (percent) of militarized dispute, across all targets",Azure,
tmortr,989,2,Health,Health: Mortality,2,Parameter,tmortr:  Trend of mortality reduction with time and technology,Purple,
tmortr2,990,2,Health,Health: Mortality,2,Parameter,"tmortr2:  Trend of mortality reduction with time and technology, LDC catch-up",Purple,
TRADEBAL,991,3,Economy,Economy: Trade,1,Variable,TRADEBAL:  Trade balance,Green,
trademax,992,3,Economy,Economy: Trade,2,Parameter,"trademax:  Trade, maximum as portion of tradable production base",Green,
TRADSRAT,993,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,TRADSRAT:  Traditional/Secular-Rational index,drakgray,
tradsratadd,994,9,Sociopolitical,Sociopolitical: Human Development,2,Parameter,tradsratadd:  Traditional/secular-rational index addition,drakgray,
TRUCKS,996,7,Infrastructure,Infrastructure: Transport,1,Variable,"TRUCKS:  Truck sales, annual",Brown,
TRUCKSALPC,997,7,Infrastructure,Infrastructure: Transport,1,Variable,TRUCKSALPC:  Truck sales per capita per year,Brown,
trucksconv,998,7,Infrastructure,Infrastructure: Transport,2,Parameter,"trucksconv:  Truck sales, convergence to expected value",Brown,
TRUCKSFL,999,7,Infrastructure,Infrastructure: Transport,1,Variable,TRUCKSFL:  Truck fleet,Brown,
TRUCKSFLPC,1000,7,Infrastructure,Infrastructure: Transport,1,Variable,TRUCKSFLPC:  Truck fleet per capita,Brown,
trucksm,1001,7,Infrastructure,Infrastructure: Transport,2,Parameter,"trucksm:  Truck sales by type, multiplier",Brown,
TRUCKSTOT,1002,7,Infrastructure,Infrastructure: Transport,1,Variable,"TRUCKSTOT:  Truck sales, total all categories",Brown,
truckstotm,1003,7,Infrastructure,Infrastructure: Transport,2,Parameter,"truckstotm:  Truck sales, total, multiplier",Brown,
ttfrr,1004,2,Demography,Demography: Births and Fertility,2,Parameter,ttfrr:  Trend reduction in TFR (total fertility rate),Blue,
VADD,1005,3,Economy,Economy: Value Added,1,Variable,VADD:  Value added in sectors,Green,
VADDF,1006,3,Economy,Economy: Value Added,1,Variable,VADDF:  Value added in sectors by firms,Green,
VADDHHS,1007,3,Economy,Economy: Value Added,1,Variable,VADDHHS:  Value added in sectors by skilled households,Green,
VADDHHU,1008,3,Economy,Economy: Value Added,1,Variable,VADDHHU:  Value added in sectors by unskilled households,Green,
VEHICFLPC,1010,7,Infrastructure,Infrastructure: Transport,1,Variable,VEHICFLPC:  Vehicle fleet per capita,Brown,
edtergradm,,11,Education,Education: Graduation,2,Parameter,"edtergradm:  Education, tertiary graduation rate, multiplier base 1",Yellow,
VEHICLESTOT,1012,7,Infrastructure,Infrastructure: Transport,1,Variable,"VEHICLESTOT:  Vehicle fleet size, all car and truck types",Brown,
wagnerc,1013,3,Economy,Economy: Government Finance,2,Parameter,wagnerc:  Wagner's law coeficient; annual growth in govt expenditures,Green,
WAP,1014,1,Agriculture,Agriculture: Investment,1,Variable,WAP:  World agricultural price,Red,
edtergradtrgtyr,,11,Education,Education: Graduation,2,Parameter,"edtergradtrgtyr:  Education, Tertiary, Graduation Rate, Target Year (number of years from base year to reach 100%)",Yellow,
edterintm,,11,Education,Education: Intake,2,Parameter,"edterintm:  Education, tertiary intake rate, multiplier base 1",Yellow,
edterinttrgtyr,,11,Education,Education: Intake,2,Parameter,"edterinttrgtyr:  Education, Tertiary, Intake Rate, Target Year (number of years from base year to reach 100%)",Yellow,
edterscienshradd,,11,Education,Education: Intake,2,Parameter,"edterscienshradd:  Education, Tertiary, Sci-Engg Share of Grad, Additive Factor",Yellow,
gdsbudgetprotec,,11,Economy,Economy: Government Finance,2,Parameter,"gdsbudgetprotec:  Government Spending by Destination, Protection Factor",Green,
gdstrgtval,,11,Economy,Economy: Government Finance,2,Parameter,"gdstrgtval:  Government Spending Target, % of GDP, Value",Green,
gdstrgtyr,,11,Economy,Economy: Government Finance,2,Parameter,"gdstrgtyr:  Time for Reaching Government Spending Target, Years from Base Year",Green,
ginidomm,,11,Economy,Economy: Inequality,2,Parameter,"ginidomm:  Domestic Gini, multiplier (Base is equal to 1)",Green,
govconswing,,11,Economy,Economy: Government Finance,2,Parameter,"govconswing:  Government Consumption, Readjust Total from Destination Sectors",Green,
WATPRICE,1333,5,Water,Water: Prices,1,Variable,WATPRICE:  Water price,cyan,
watprid,1331,5,Water,Water: Prices,2,Parameter,watprid:  water price responsiveness to change in stock/inventory levels,cyan,
watprii,1332,5,Water,Water: Prices,2,Parameter,watprii:  water price responsiveness to stock/inventory levels,cyan,
hlsmokingceiling,,11,Health,Health: Smoking,2,Parameter,hlsmokingceiling:  Smoking Rate Ceiling,Purple,
ictcomputersm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcomputersm:  ICT, Percentage of Households with Computer, Multiplier",Brown,
ICTCONSURPLUS,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCONSURPLUS:  ICT Cyber Benefit, Consumer Surplus, as a percentage of GDP",Brown,
ictconsurplusm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictconsurplusm:  ICT Cyber Benefit, Consumer Surplus, Multiplier",Brown,
ICTCYBBENEFIT,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBBENEFIT:  ICT Cyber Benefit, Productivity, as a percentage of GDP",Brown,
ICTCYBBENEFITCUMNET,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBBENEFITCUMNET:  ICT Cyber Net Benefit, cumulative across time, billion dollars",Brown,
ictcybbenefitm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,ictcybbenefitm:  ICT Cyber Benefit Multiplier,Brown,
ICTCYBBENEFITNET,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBBENEFITNET:  ICT Cyber Net Benefit, as a percentage of GDP",Brown,
ICTCYBBENTOT,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBBENTOT:  ICT Cyber Benefit, Total, as a percentage of GDP",Brown,
ICTCYBBENTOTCUM,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBBENTOTCUM:  ICT Cyber Benefit, Total, cumulative across time, billion dollars",Brown,
ictcybevcost,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcybevcost:  ICT Cyber Cost, Adverse Event by Type, percentage of GDP",Brown,
ictcybevprob,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcybevprob:  ICT Cyber Cost, Adverse Event by Type, probability, 0-1",Brown,
ICTCYBEVTCOST,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBEVTCOST:  ICT Cyber Cost, Adverse Event, as a percentage of GDP",Brown,
ictcybevtcostm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcybevtcostm:  ICT Cyber Cost, Adverse Event, Multiplier",Brown,
ICTCYBOPCOST,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBOPCOST:  ICT Cyber Cost, Opportunity Cost, as a percentage of GDP",Brown,
ictcybopcostadd,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcybopcostadd:  ICT Cyber Security, Opportunity Cost, Addition",Brown,
ICTCYBRISKTOT,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBRISKTOT:  ICT Cyber Cost, Total, as a percentage of GDP",Brown,
ICTCYBRISKTOTCUM,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBRISKTOTCUM:  ICT Cyber Cost, Total, cumulative, billion dollars",Brown,
ICTCYBSECSPEND,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBSECSPEND:  ICT Cyber Cost, Security Spending, as a percentage of GDP",Brown,
ictcybsecspendm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcybsecspendm:  ICT Cyber Cost, Security Spending, Multiplier",Brown,
ICTCYBSECURITY,,11,Infrastructure,Infrastructure: ICT,1,Variable,"ICTCYBSECURITY:  ICT Security, Index (0-1)",Brown,
ictcybsecuritym,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictcybsecuritym:  ICT Security, Index (0-1), Muliplier",Brown,
ictindexm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictindexm:  ICT Pervasiveness Index, Muliplier",Brown,
ICTINTNETHH,,11,Infrastructure,Infrastructure: ICT,1,Variable,ICTINTNETHH:  Percentage of households with Internet access,Brown,
ictintnethhm,,11,Infrastructure,Infrastructure: ICT,2,Parameter,"ictintnethhm:  ICT, Internet, Percentage of households with Internet access, Muliplier",Brown,
infinformcoeffintercept,,11,Economy,Economy: Informal Economy,2,Parameter,"infinformcoeffintercept:  Informal Employment in Informal Ent, intercept of the model",Green,
infinformcoefflabinf,,11,Economy,Economy: Informal Economy,2,Parameter,"infinformcoefflabinf:  Informal Employment in Informal Ent, coefficient of Informal Labor Share",Green,
WATERFILTERED,,11,Water,Water: Filtered,1,Variable,"WATERFILTERED:  Water source, percentage served with filtered water",cyan,
waterfilteredm,,11,Water,Water: Filtered,2,Parameter,"waterfilteredm:  Water source, percentage served with filtered water, multiplier",cyan,
WCLPC,1052,1,Agriculture,Agriculture: Nutrition,1,Variable,WCLPC:  World calories per capita,Red,
WCPOW,1053,8,Interstate,Interstate: Power,1,Variable,WCPOW:  World conventional power,Azure,
WENP,1054,5,Energy,Energy: Production,1,Variable,WENP:  World energy production,Orange,
WEP,1055,5,Energy,Energy: Production,1,Variable,"WEP:  World energy price per barrel oil equivalent, including carbon taxes",Orange,
WEPBYEAR,1056,5,Energy,Energy: Production,1,Variable,"WEPBYEAR:  World energy price, base year ($ for physcial to monetary conversion)",Orange,
WFORST,1057,1,Agriculture,Agriculture: Resources,1,Variable,WFORST:  World forest area,Red,
WGDP,1058,3,Economy,Economy: GDP,1,Variable,WGDP:  World GDP,Green,
WGDPPC,1059,3,Economy,Economy: GDP,1,Variable,WGDPPC:  World GDP per capita,Green,
WLIFE,1060,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,WLIFE:  World life expectancy,drakgray,
WLIT,1061,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,WLIT:  World literacy rate,drakgray,
wmigrm,1062,2,Demography,Demography: Migration,2,Parameter,wmigrm:  World migration rate multiplier,Blue,
WNPOW,1063,8,Interstate,Interstate: Power,1,Variable,WNPOW:  World nuclear power,Azure,
workageentry,1064,2,Demography,Demography: Population,2,Parameter,workageentry:  Age of common entry into the work force,Blue,
workageretire,1065,2,Demography,Demography: Population,2,Parameter,workageretire:  Age of normal retirement,Blue,
WORKAGERETIREND,1066,2,Demography,Demography: Population,1,Variable,WORKAGERETIREND:  Retirement age needed,Blue,
workageretirendpctuse,1067,2,Demography,Demography: Population,2,Parameter,workageretirendpctuse:  Percent use of needed retirement age,Blue,
workageretiresv,1068,2,Demography,Demography: Population,2,Parameter,workageretiresv:  Age of retirement to compute savings rate,Blue,
WP,1069,3,Economy,Economy: Prices,1,Variable,"WP:  World price, index values",Green,
wpally,1070,8,Interstate,Interstate: Alliances,2,Parameter,"wpally:  World politics, reduction of dispute threat with alliance in dyad",Azure,
wpcommun,1071,8,Interstate,Interstate: Power,2,Parameter,"wpcommun:  World politics, response of dispute threat to global community level",Azure,
wpcon,1072,8,Interstate,Interstate: Power,2,Parameter,"wpcon:  World politics, change in dispute threat with power concentration",Azure,
wpconmax,1074,8,Interstate,Interstate: Power,2,Parameter,"wpconmax:  World politics, maximum power concentration affecting dispute probability",Azure,
wpconmin,1075,8,Interstate,Interstate: Power,2,Parameter,"wpconmin:  World politics, minimum power concentration affecting dispute probability",Azure,
wpconsq,1076,8,Interstate,Interstate: Power,2,Parameter,"wpconsq:  World politics, change in dispute threat with change in power concentration",Azure,
wpdemdist,1078,8,Interstate,Interstate: Power,2,Parameter,"wpdemdist:  World politics, response of dispute threat to political distance",Azure,
wpdemmin,1079,8,Interstate,Interstate: Power,2,Parameter,"wpdemmin:  World politics, response of dispute threat to minimum democracy level in dyad",Azure,
wpextinterv,1080,8,Interstate,Interstate: Power,2,Parameter,"wpextinterv:  World politics, external intervention switch (1=On, 0=Off)",Azure,
wpgreat1,1081,8,Interstate,Interstate: Power,2,Parameter,"wpgreat1:  World politics, increment of dispute probability in dyad with one great power",Azure,
wpgreat2,1082,8,Interstate,Interstate: Power,2,Parameter,"wpgreat2:  World politics, increment of dispute probability in dyad with two great powers",Azure,
wpgreatlev,1083,8,Interstate,Interstate: Power,2,Parameter,"wpgreatlev:  World politics, systemic power share required for full great power status",Azure,
wpgreatthresh,1084,8,Interstate,Interstate: Power,2,Parameter,"wpgreatthresh:  World politics, systemic power share for threshhold great power status",Azure,
wpindsw,1085,8,Interstate,Interstate: Power,2,Parameter,wpindsw:  Character of Bilateral State Interaction Score switch,Azure,
wpmilthr,1086,8,Interstate,Interstate: Power,2,Parameter,"wpmilthr:  World politics, reactivity of military spending to changes in threat",Azure,
WPOP,1087,2,Demography,Demography: Population,1,Variable,WPOP:  World population,Blue,
WPOPR,1088,2,Demography,Demography: Population,1,Variable,WPOPR:  World population annual growth rate,Blue,
wppowtran1,1089,8,Interstate,Interstate: Power,2,Parameter,"wppowtran1:  World politics, ratio of power where transition begins",Azure,
wppowtran2,1090,8,Interstate,Interstate: Power,2,Parameter,"wppowtran2:  World politics, increase in dispute probability with 10% greater power parity",Azure,
WPQLI,1091,9,Sociopolitical,Sociopolitical: Human Development,1,Variable,WPQLI:  World physical quality of life index,drakgray,
wpsysgr,1092,8,Interstate,Interstate: Power,2,Parameter,"wpsysgr:  World politics, change in dispute probability with global economic growth",Azure,
wpterdisp,1093,8,Interstate,Interstate: Power,2,Parameter,"wpterdisp:  World politics, increase in militarized dispute prob with territorial dispute",Azure,
wpthrconv,1094,8,Interstate,Interstate: Power,2,Parameter,"wpthrconv:  World politics, convergence time to predicted underlying threat levels",Azure,
wpthrwar,1095,8,Interstate,Interstate: Power,2,Parameter,"wpthrwar:  World politics, portion of all disputes that escalate to wars",Azure,
wptrade,1096,8,Interstate,Interstate: Power,2,Parameter,"wptrade:  World politics, change in dispute threat with systemic trade",Azure,
wpwghtpow,1097,8,Interstate,Interstate: Power,2,Parameter,"wpwghtpow:  World politics, contribution of various components to power index",Azure,
WRESER,1098,5,Energy,Energy: Resources,1,Variable,WRESER:  World known reserves,Orange,
WRESOR,1099,5,Energy,Energy: Resources,1,Variable,WRESOR:  World ultimate resources,Orange,
WTEMP,1101,6,Environment,Environment: Climate change,1,Variable,"WTEMP:  World temperature, average annual, degrees centigrade",Grey,
WTHREAT,1102,8,Interstate,Interstate: Threat,1,Variable,WTHREAT:  World threat index as probability (in percentage terms) of dispute in average dyad,Azure,
WTRADE,1103,3,Economy,Economy: Trade,1,Variable,WTRADE:  World trade as a percentage of world GDP,Green,
X,1105,3,Economy,Economy: Trade,1,Variable,X:  eXports,Green,
XDEBTRPA,1106,3,Economy,Economy: Government Finance,1,Variable,"XDEBTRPA:  eXternal debt (relative-price adjusted), total",Green,
XFDIFIN,1107,3,Economy,Economy: Government Finance,1,Variable,XFDIFIN:  FDI (foreign direct investment) annual inflows,Green,
XFDIFOUT,1108,3,Economy,Economy: Government Finance,1,Variable,XFDIFOUT:  FDI (foreign direct investment) annual outflows,Green,
xfdioutf,1109,3,Economy,Economy: Government Finance,2,Parameter,xfdioutf:  Home country reduction in investment for every unit of FDI outflow,Green,
XFDISTOCK,1110,3,Economy,Economy: Government Finance,1,Variable,XFDISTOCK:  FDI (foreign direct investment) stock,Green,
xfdistockm,1111,3,Economy,Economy: Government Finance,2,Parameter,"xfdistockm:  Foreign direct investment (FDI), stocks of investment from abroad, multiplier",Green,
xfdistockr,1112,3,Economy,Economy: Government Finance,2,Parameter,"xfdistockr:  FDI (foreign direct investment) stock, annual growth rate",Green,
XFDISTOUT,1113,3,Economy,Economy: Government Finance,1,Variable,"XFDISTOUT:  FDI (foreign direct investment), stock of outward investment",Green,
xfdistoutm,1114,3,Economy,Economy: Government Finance,2,Parameter,"xfdistoutm:  Foreign direct investment (FDI), stocks of investment to abroad, multiplier",Green,
xfdiwgradd,1324,3,Economy,Economy: Government Finance,2,Parameter,xfdiwgradd:  Foreign direct investment (FDI) world add rate relative to GDP growth,Green,
xfdiwgrm,1115,3,Economy,Economy: Government Finance,2,Parameter,xfdiwgrm:  Foreign direct investment (FDI) world growth multiplier,Green,
XFIRMDEBT,1117,3,Economy,Economy: Government Finance,1,Variable,"XFIRMDEBT:  eXternal debt of firms (guaranteed and non-guaranteed), total",Green,
XGOVTDEBT,1118,3,Economy,Economy: Government Finance,1,Variable,"XGOVTDEBT:  eXternal debt of government (not including private, guaranteed debt), total",Green,
XGOVTDEBTB,1119,3,Economy,Economy: Government Finance,1,Variable,"XGOVTDEBTB:  eXternal government debt basic (not private, guaranteed debt or IFI debt ), total",Green,
XGOVTDEBTBF,1120,3,Economy,Economy: Government Finance,1,Variable,"XGOVTDEBTBF:  eXternal govt debt, basic, change (not private or IFI debt ), total",Green,
xhw,1121,3,Economy,Economy: Government Finance,2,Parameter,"xhw:  eXport propensity, inertial delay in change",Green,
XIMFCREDIT,1122,3,Economy,Economy: Government Finance,1,Variable,"XIMFCREDIT:  Credits from the IMF, cumulative",Green,
ximfcreditr,1123,3,Economy,Economy: Government Finance,2,Parameter,"ximfcreditr:  IMF credit, basic annual growth rate",Green,
XIMFCREDITTOT,1124,3,Economy,Economy: Government Finance,1,Variable,XIMFCREDITTOT:  Total credits extended by the IMF,Green,
ximfcreqr,1125,3,Economy,Economy: Government Finance,2,Parameter,ximfcreqr:  IMF credit to equity ratio,Green,
XIMFCRFIN,1126,3,Economy,Economy: Government Finance,1,Variable,"XIMFCRFIN:  Credits from the IMF, annual inflows",Green,
ximfcrfinm,1127,3,Economy,Economy: Government Finance,2,Parameter,"ximfcrfinm:  IMF credits (flows in), multiplier",Green,
XIMFCRFOUT,1128,3,Economy,Economy: Government Finance,1,Variable,"XIMFCRFOUT:  Credits from the IMF, annual outflows (repayments)",Green,
ximfcrrepr,1130,3,Economy,Economy: Government Finance,2,Parameter,ximfcrrepr:  IMF credit repayment rate/time,Green,
XIMFSUBF,1131,3,Economy,Economy: Government Finance,1,Variable,"XIMFSUBF:  Subscriptions to the IMF, annual new flows, billion currency",Green,
XPORTFIN,1132,3,Economy,Economy: Government Finance,1,Variable,"XPORTFIN:  International portfolio investment (bonds and stocks), inward flows, billion currency",Green,
XPORTFOLIO,1133,3,Economy,Economy: Government Finance,1,Variable,"XPORTFOLIO:  International portfolio investment, inward stocks, billion currency",Green,
xportfoliom,1134,3,Economy,Economy: Government Finance,2,Parameter,"xportfoliom:  Portfolio investment (FDI), stocks of investment from abroad, multiplier",Green,
XPORTFOUT,1135,3,Economy,Economy: Government Finance,1,Variable,"XPORTFOUT:  International portfolio investment (bonds and stocks), outward flows, billion currency",Green,
xportr,1136,3,Economy,Economy: Government Finance,2,Parameter,"xportr:  International portfolio stocks, basic annual growth rate",Green,
XPORTSTOUT,1137,3,Economy,Economy: Government Finance,1,Variable,"XPORTSTOUT:  International portfolio investment (bonds and stocks), outward stocks, billion currency",Green,
xportstoutm,1138,3,Economy,Economy: Government Finance,2,Parameter,"xportstoutm:  Portfolio investment (FDI), stocks of investment to abroad, multiplier",Green,
xportwgrm,1139,3,Economy,Economy: Government Finance,2,Parameter,xportwgrm:  Portfolio investment world growth multiplier,Green,
XRESERVES,1140,3,Economy,Economy: Government Finance,1,Variable,XRESERVES:  Reserves of international financial exchange,Green,
XRPA,1141,3,Economy,Economy: Government Finance,1,Variable,XRPA:  eXports (relative price-adjusted),Green,
XS,1142,3,Economy,Economy: Government Finance,1,Variable,XS:  eXports by sector,Green,
xshift,1143,3,Economy,Economy: Government Finance,2,Parameter,xshift:  eXport shift as result of promotion of exports,Green,
XWBFLOWS,1144,3,Economy,Economy: Government Finance,1,Variable,XWBFLOWS:  Flows of funds from the World Bank to domestic purposes/agents,Green,
xwblneqr,1145,3,Economy,Economy: Government Finance,2,Parameter,xwblneqr:  World Bank loan to equity ratio,Green,
XWBLNFIN,1146,3,Economy,Economy: Government Finance,1,Variable,"XWBLNFIN:  Loans from the World Bank, annual inflows",Green,
xwblnfinm,1147,3,Economy,Economy: Government Finance,2,Parameter,"xwblnfinm:  World Bank loans (flows in), multiplier",Green,
XWBLNFOUT,1148,3,Economy,Economy: Government Finance,1,Variable,"XWBLNFOUT:  Loans from the World Bank, annual outflows (repayments)",Green,
xwblnintr,1149,3,Economy,Economy: Government Finance,2,Parameter,xwblnintr:  World Bank loan interest rate,Green,
xwblnrepr,1150,3,Economy,Economy: Government Finance,2,Parameter,xwblnrepr:  World Bank loan repayment rate/time,Green,
xwbloanr,1151,3,Economy,Economy: Government Finance,2,Parameter,"xwbloanr:  World Bank loan portfolio, basic annual growth rate",Green,
XWBLOANS,1152,3,Economy,Economy: Government Finance,1,Variable,"XWBLOANS:  Loans from the World Bank, cumulative",Green,
XWBLOANSTOT,1153,3,Economy,Economy: Government Finance,1,Variable,XWBLOANSTOT:  Total loan portfolio of the World Bank,Green,
xwbsectar,1154,3,Economy,Economy: Government Finance,2,Parameter,"xwbsectar:  World Bank sector target, shares in percent (normalized)",Green,
XWBSUBF,1155,3,Economy,Economy: Government Finance,1,Variable,"XWBSUBF:  Subscriptions to the World Bank, annual new flows",Green,
